ensemblID	GSE45827	GSE86374	TCGA
ENSG00000117118	1.2271161	0	0
ENSG00000117133	0.9326482	0	0.35581829541668
ENSG00000117151	1.3672566	0.2475372	0.3607285591586536
ENSG00000117155	2.3480729	0.7114688	1.3947442034037638
ENSG00000117222	1.4952523	0.3822519	0.5604419738346312
ENSG00000117305	0	0.8924468	0.337846033964351
ENSG00000117308	1.6266287	0.6186489	0.8476812383611889
ENSG00000117399	1.8548003	0.4039569	1.5341247302338847
ENSG00000117408	-0.3813308	0.3581155	0.15253726764138495
ENSG00000117448	0.4914962	0.4918175	0.38080864729856395
ENSG00000117450	1.3457244	0.6757193	0.4454884744696766
ENSG00000117505	1.4353265	0	0.13476444102451732
ENSG00000117543	1.1061537	0.5984546	0
ENSG00000117597	1.9845717	0	0.17879150144268194
ENSG00000117650	0	1.0734516	3.564490581385787
ENSG00000117697	0.7077033	0.2979993	0.5693312735931578
ENSG00000117713	1.1605311	0	0.3917117791963618
ENSG00000117724	2.5378992	1.241278	2.567147810994321
ENSG00000117748	1.0096794	0.3312259	0
ENSG00000117751	1.0795377	0	-0.08379065592043908
ENSG00000117758	-1.1134969	-0.2875215	-0.5403262919888856
ENSG00000117859	1.0541094	-0.6176293	-0.3527178906689594
ENSG00000117862	1.1000292	0	0.17901302059078275
ENSG00000117868	1.4893087	-0.5203132	-0.3102019408054604
ENSG00000118046	-1.2466009	0.365119	0.47480969102569176
ENSG00000118058	2.1703632	-0.4803551	-0.49274211147030633
ENSG00000118096	0.5409823	0	0.3069943368512677
ENSG00000118181	-0.3176489	-0.3956949	-0.689083875299749
ENSG00000118363	1.794993	0.3075668	0.5347417144896314
ENSG00000118369	0	0.2618163	0.5907140694067148
ENSG00000118412	2.6063326	0	-0.414410874170643
ENSG00000118454	0.8326066	0	0.12114325959687143
ENSG00000118482	0.7059402	-0.2483918	0
ENSG00000118496	0.9052466	0	-0.19835172710275492
ENSG00000118503	2.5928831	0	-0.7774841287836853
ENSG00000118518	2.3679873	-0.2438638	-0.40574151626790556
ENSG00000118523	3.5539091	0	-0.6578305701525715
ENSG00000118564	0.7954913	-0.1757839	-0.23326064116914164
ENSG00000118655	0	0	-0.18222185418139253
ENSG00000118680	0.8080414	-0.331224	-0.1774717616051322
ENSG00000118689	3.6734865	-0.4838806	-0.2138691210243304
ENSG00000118690	0	-0.1995949	0
ENSG00000118705	1.5847065	0.3958288	0.5984234961362912
ENSG00000118873	3.0364172	0	0.5908092692997844
ENSG00000118894	0	0.2507634	0.4482246834949609
ENSG00000118939	0.9977655	0	0.3223989710226477
ENSG00000118946	1.4266974	0.4155872	1.6155027984623032
ENSG00000119004	1.5972724	0	0
ENSG00000119013	0.432676	0.3943101	0.23906521082819437
ENSG00000119138	0.7927712	-0.3346333	-1.5803066264682244
ENSG00000119203	0	0.3473332	0.34990382166801287
ENSG00000119231	0.4681503	0	0.12792427527496253
ENSG00000119285	2.0773955	0	0.3438741919219506
ENSG00000119383	0	0.965473	0.9060310448849639
ENSG00000119392	0.771753	0.1451605	0.423109836257871
ENSG00000119396	2.9448613	0.134839	0.0840880580807381
ENSG00000119414	2.0931496	-0.2627871	0
ENSG00000119446	1.0918587	0	0.07747283681678346
ENSG00000119523	1.3704043	0.1846567	0.1005656485858423
ENSG00000119537	0.780893	0.3497264	-0.321250515230278
ENSG00000119541	0	0.3956723	0
ENSG00000119559	0	0.162066	0.27669154453620015
ENSG00000119574	0	0.1854889	0.4680616768622387
ENSG00000119616	-0.4880005	0	-0.17853450307059118
ENSG00000119638	0.3470815	0.1785812	-0.16205727689626248
ENSG00000119650	0.6784669	0	0.9002091071728258
ENSG00000119669	0	0	-0.22395378245479128
ENSG00000119682	2.8809108	-0.19711	0.22253180236492304
ENSG00000119684	0.4041952	-0.4184242	0
ENSG00000119685	0.7853227	-0.2373503	0.6706324942933936
ENSG00000119688	0	-0.1499235	-0.624659034403099
ENSG00000119689	0.6527184	0	-0.542611114842653
ENSG00000119705	0	0.2617859	0.5103204553426973
ENSG00000119718	0.4696443	0.3055853	0
ENSG00000119723	1.0363054	0.252699	0.19847529029092292
ENSG00000119760	1.0073887	-0.2863538	-0.2229427917456824
ENSG00000119906	1.9493598	0.2863631	0.3100803507655164
ENSG00000119912	1.7924702	0	0.7574075301759686
ENSG00000119917	1.1458604	0.9386746	0
ENSG00000119922	0	1.1725444	0.29428144047874416
ENSG00000119953	0.6515077	-0.2073291	-0.09081942352669793
ENSG00000119965	0	0	0.31393611541350674
ENSG00000120029	-0.4327729	0	0.4326940183493589
ENSG00000120071	1.0089689	-0.2993988	0.28713628145785103
ENSG00000120075	0	0.2608125	0.6696822026268844
ENSG00000120093	0	0	0.38971432702309133
ENSG00000120156	0	-0.3424742	-1.417221759980472
ENSG00000120158	0.5851765	0	-0.28260832856640383
ENSG00000120159	1.7055375	0.3611034	0.3674064192571165
ENSG00000120253	-0.3958093	0	0.2911289093630772
ENSG00000120256	0	0.1874333	0.17541996348329422
ENSG00000120265	2.5662369	0	0.26543165992452955
ENSG00000120314	0.3857767	0.330453	0.22294097958693776
ENSG00000120322	0	0	-0.7894045437544314
ENSG00000120324	0	-0.5080367	-0.6822584565408438
ENSG00000120327	0	-0.8803998	-0.943884620565165
ENSG00000120328	0	-0.3854726	-1.0821283800163735
ENSG00000120438	1.0345032	0	-0.3767599100097387
ENSG00000120451	0.9334607	0.1857678	0
ENSG00000120458	0.5320226	-0.41635489999999997	-0.5165126144778355
ENSG00000120533	0.8737914	0.3325198	0.14322565427748465
ENSG00000120539	0.7535262	0	0.17357220428083375
ENSG00000120616	-0.5325477	-0.3708523	0
ENSG00000120662	-0.5047871	0	0
ENSG00000120685	2.0344843	-0.4190327	0.10968886728729418
ENSG00000120686	1.4903157	0	-0.17894625818045362
ENSG00000120688	-0.6501024	0	-0.8001687448569728
ENSG00000120690	2.0491059	0.341007	0.4304443121308775
ENSG00000120694	3.2765015	0.4361267	0.6352229014223799
ENSG00000120696	0	0	-0.12000623156544213
ENSG00000120697	0.8687067	0	0.3101011691813002
ENSG00000120699	0	0	-0.38950076862403277
ENSG00000120705	0.3551188	0	-0.13260340252085293
ENSG00000120733	1.3727898	0	0.1222938251255436
ENSG00000120738	2.0947467	-1.0783155	-2.8677612528580188
ENSG00000120784	0	0.3162772	0.7703800825138828
ENSG00000120860	0.7743617	-0.1925988	0
ENSG00000120889	0.250268	0	-0.21236361686538194
ENSG00000120896	-0.9609417	-0.2012941	-0.2730783405294409
ENSG00000120899	0	0.3335061	0.13438694440490537
ENSG00000120910	0.439514	0	0
ENSG00000120915	0	0	-0.15721332082379888
ENSG00000120925	1.9595397	0.209155	0.22123908321027833
ENSG00000120942	0	0	0.12818511612778596
ENSG00000120948	0.5307667	0.3354106	0.03680912343302267
ENSG00000121022	1.2394714	0.3889686	0.5415567848889247
ENSG00000121058	0.7436373	0.2487954	0.320277423670955
ENSG00000121060	-0.3493067	0	-0.363588533746298
ENSG00000121067	0.64535	0.5822857	0.39398175011002073
ENSG00000121073	2.308436	0	0.3416211078578308
ENSG00000121101	0	0	0.7527080911864724
ENSG00000121152	0	0.5248062	1.312793675117625
ENSG00000121310	-0.8658726	-0.3566369	-0.5346764302020257
ENSG00000121316	0	0	-0.6544423260249275
ENSG00000121406	NA	NA	NA
ENSG00000121417	0.7149582	0.1655464	-0.21114269881744419
ENSG00000121542	0	0	0.2829826656913672
ENSG00000121579	3.2917401	0.3282686	-0.11154715031632542
ENSG00000121680	-0.391779	0.0946437	0.0770674693908946
ENSG00000121741	2.648872	-0.2193011	0.5765513841725978
ENSG00000121766	0.3533105	0.2684043	0.37717475870049033
ENSG00000121879	2.9496412	0	-0.5591537834317016
ENSG00000121892	1.4453134	-0.1564036	0.3811813815447241
ENSG00000121895	0	0.7336977	0
ENSG00000121905	0	0	0.45504350587921494
ENSG00000121940	2.6444606	0	0
ENSG00000121988	0.4674396	-0.3991794	0.6270813188117217
ENSG00000122033	-0.2621144	0	-0.25720226128857854
ENSG00000122034	0	0.493173	0.18281636334428203
ENSG00000122068	3.735476	0.5221872	0
ENSG00000122126	1.127761	0	0.3106802068891284
ENSG00000122188	0	0	-0.7816198316519448
ENSG00000122376	0	0	0.2895352035838284
ENSG00000122386	-1.2440086	0	0.3700888890744326
ENSG00000122390	0.4671372	0	0.7687632892337707
ENSG00000122406	-0.3545699	-0.2357926	-1.1270880329683615
ENSG00000122435	1.803014	-0.6331617	-0.18990024056620017
ENSG00000122481	0.4764652	0.3087359	-0.3551542445555405
ENSG00000122482	1.3697135	-0.3790251	0.08697673844372705
ENSG00000122484	2.0704705	-0.5033751	0.6495610237958227
ENSG00000122490	-1.2459887	-0.1583905	-0.44028843792045724
ENSG00000122507	1.5157103	-0.3241485	0.19267040105244793
ENSG00000122512	0	0.2985168	0.08334458674139725
ENSG00000122515	-0.6358148	0	0.28716626730996136
ENSG00000122545	-0.7595026	0	-0.09241972052254467
ENSG00000122557	0.830386	-0.3508718	-0.09431333883963974
ENSG00000122565	1.4386716	0.5682047	0.7209605787102725
ENSG00000122592	-2.3284602	-0.8589771	-2.86777297568342
ENSG00000122678	1.6806955	0	0.2770991644709798
ENSG00000122687	0.6973313	0.4606967	0.13736053549765911
ENSG00000122692	1.199305	0	0.090605899578832
ENSG00000122696	0	0	-0.1304150280015166
ENSG00000122705	-0.6214254	0	0.41538465433653826
ENSG00000122741	3.8257813	0.5959147	1.4686407559125472
ENSG00000122861	4.6134345	0.6924823	0.3651623852453984
ENSG00000122877	0	-0.7413008	-2.489945518700872
ENSG00000122882	1.0016352	-0.3547114	0.36909831341536536
ENSG00000122958	0	0	-0.1356313739517109
ENSG00000122965	0	-0.216522	0.2864226231453668
ENSG00000122970	0.9412081	0	0.6087119498519952
ENSG00000123064	-1.1138549	0	0.2530290248832184
ENSG00000123091	0.9169759	0.4063117	-0.2514118273419017
ENSG00000123096	0	-0.4933125	-1.5439277299907994
ENSG00000123106	0.5343957	-0.2664829	0.5413029167912452
ENSG00000123144	-0.4366833	0.6727662	0
ENSG00000123178	0	0.2786405	0
ENSG00000123179	0.9638004	0	0
ENSG00000123200	0.9014354	0	-0.1927190623901238
ENSG00000123338	0	0.7214562	0
ENSG00000123349	0	0.3081143	-0.3148854142274887
ENSG00000123358	0	-0.6017508	-1.884064901481373
ENSG00000123444	1.0860584	0.3838435	0.15083682893262987
ENSG00000123472	0	0.3403101	0.07048708768461356
ENSG00000123485	0	0.4198547	2.126891141305299
ENSG00000123552	0.7813385	-0.2212766	0.2247793754911294
ENSG00000123908	3.0078433	0	-0.29218783020405686
ENSG00000124006	-0.9869036	0	-0.3571851409318735
ENSG00000124074	-1.2249067	0	-0.4144085732452087
ENSG00000124104	-1.5948461	-0.2593874	-0.9496251095995867
ENSG00000124155	-0.8262747	-0.3569442	0.7736691881776352
ENSG00000124164	-1.3539005	0	0
ENSG00000124172	NA	NA	NA
ENSG00000124198	3.5906567	0.304326	0.6336035610098915
ENSG00000124203	0	0.2010756	-0.6815508973505625
ENSG00000124209	2.9037034	0.363084	0.3054704610861711
ENSG00000124214	1.7311594	0	0.5321399369694447
ENSG00000124217	0	0.3627495	0.3980638594980409
ENSG00000124222	1.71861	0	-0.2108378082364938
ENSG00000124228	-0.4453624	0.2736782	0.23228469337002652
ENSG00000124279	1.3070061	0	0.5791597175865663
ENSG00000124383	0.28516590000000003	0.6845245	0.09714492665991072
ENSG00000124422	0	0	-0.08653535892864118
ENSG00000124459	0.6578499	0.3249336	-0.12447788694211018
ENSG00000124523	-0.9313881	0	-0.11457185826580558
ENSG00000124541	0.3833561	0.3286526	0.23734990660460106
ENSG00000124562	0	0.7136258	0.3645644693786708
ENSG00000124570	-0.412782	0.4101997	0.08626155178730456
ENSG00000124571	1.8484341	0.2227988	0.4289658142495519
ENSG00000124608	-0.9818446	0	0
ENSG00000124614	-1.8498103	-0.340733	-0.4420785250580025
ENSG00000124641	1.1128053	0.2420465	0.2324212961503325
ENSG00000124659	2.4323914	0.2578674	0.10370323818358435
ENSG00000124688	1.1925432	0	0.37332779404237953
ENSG00000124702	0.8055426	-0.2563446	-0.3870647897468618
ENSG00000124733	0	0	0.26233606535452053
ENSG00000124784	0.5240281	0	-0.22485248273973088
ENSG00000125107	-1.0235399	-0.3606724	-0.1141648971610222
ENSG00000125124	0	-0.1952695	-0.5381608102669638
ENSG00000125166	1.2475616	0	0.732002763595955
ENSG00000125247	1.6531488	0.3906831	0.7064664681250034
ENSG00000125304	2.0766309	0	0.5221040637348043
ENSG00000125356	-0.2948199	0.9688503	0.13830512123070757
ENSG00000125375	1.19008	-0.253391	-0.2534058472818248
ENSG00000125386	1.0489993	-0.1644482	0.37515643005287574
ENSG00000125409	0	0.2030769	0.5091881583817863
ENSG00000125434	0	0.3415137	0.5821538632741069
ENSG00000125450	0.6725852	0	0.14118115256632183
ENSG00000125459	-0.5925746	0	0
ENSG00000125484	0.8688077	0.3710713	0.2751898996723442
ENSG00000125485	0	0.139179	0.5197860922684632
ENSG00000125503	-0.5375194	0	-0.3030417011215817
ENSG00000125505	0	0.5793832	1.2588407929706176
ENSG00000125520	0.9932915	0	0.2800796139886148
ENSG00000125534	0	0	0.7930975734476418
ENSG00000125633	-0.5705611	0	-0.40566667629201253
ENSG00000125651	1.8815988	0	0.2246328226734767
ENSG00000125652	0.6989652	0.1658492	0.2073776230952255
ENSG00000125656	0	0	0.3485703733085786
ENSG00000125686	1.2664494	0	0
ENSG00000125691	-1.1499974	0	-0.6616397035741782
ENSG00000125779	-0.5075259	0.2978619	0.1483182462467394
ENSG00000125810	0.8646811	0	-0.8731884771316447
ENSG00000125814	0.6702998	0	0.332357272895413
ENSG00000125817	0.5553361	0.324805	0.09460835360352125
ENSG00000125818	1.0154304	0	0.19184173563680829
ENSG00000125826	0	0	0.28300025783985383
ENSG00000125834	1.0979648	0	0.33199310366519486
ENSG00000125835	1.5483883	0	0.56980472823724
ENSG00000125841	0.7687744	0.3807706	0.8520241599961172
ENSG00000125843	-0.2491371	-0.1793173	0.08014653127153738
ENSG00000125846	-1.1252768	-0.3571647	-0.37970455088966465
ENSG00000125863	0	0.4087767	0
ENSG00000125868	2.2316933	0	-0.14264631471650918
ENSG00000125870	0	0	0.21122421308704079
ENSG00000125871	0.4681966	0	0
ENSG00000125875	0.4004305	0	-0.05198556772212267
ENSG00000125877	0	0.34339190000000003	0.469772675590912
ENSG00000125885	1.0861067	0	0.09229143281361345
ENSG00000125898	0.6748022	0.2409263	1.1228235424794073
ENSG00000125901	0	0.165213	0.35151147859160586
ENSG00000125912	-0.337691	0.1667582	0.3387917727856672
ENSG00000125952	2.6857489	0	0.4140884593069112
ENSG00000125968	1.0059952	-0.7102228	-1.3808632846237026
ENSG00000125970	0	0.3968983	0.6991860989159386
ENSG00000125971	-0.7007239	0.4362887	0.4113989309433909
ENSG00000125977	0.9844125	0	0.12591713562732082
ENSG00000125991	1.0018879	0.3855919	0.25834902917449093
ENSG00000125995	0	0	0.5414167951904911
ENSG00000126003	1.1522999	0	0
ENSG00000126012	0	0	0.34596585278895614
ENSG00000126062	0	0	0.19654787514971658
ENSG00000126070	2.1045787	-0.425933	-0.17528269589715406
ENSG00000126088	-0.9365555	0	-0.4747362332077206
ENSG00000126107	0	-0.2151567	-0.4156915467141303
ENSG00000126216	0.8202305	-0.2673775	-0.12971904108053595
ENSG00000126217	0	0	0.43399314495830027
ENSG00000126226	1.3570576	-0.4924554	-0.18172906932870242
ENSG00000126243	0	0.1673797	0.26499840206638686
ENSG00000126247	1.6832209	0.1381601	0.09138709778645115
ENSG00000126254	0	0.2040816	0.24317183183493962
ENSG00000126261	-0.6048182	-0.3080283	-0.3353840575032305
ENSG00000126267	0	0	0.2117004247912193
ENSG00000126351	-1.0864915	-0.6138216	-0.9144744388939458
ENSG00000126368	-0.9562559	0	-0.8504723760337637
ENSG00000126432	-0.3211313	0.5665246	0.12097503147695204
ENSG00000126456	0	0.1331076	0.07430428035490848
ENSG00000126457	1.4518925	0.2987338	0
ENSG00000126461	0	0	0.3921335418891096
ENSG00000126464	-0.435355	0.1465169	0.5507711002231466
ENSG00000126524	1.836367	-0.5735025	-0.9241844770082235
ENSG00000126581	1.6359119	0.3312233	0.34574388148285073
ENSG00000126602	-0.5432154	-0.2073382	0.3857778349287722
ENSG00000126653	0.4099771	-0.1746986	0.1770696103944731
ENSG00000126698	-0.3077442	0.2472875	-0.09646685551087407
ENSG00000126746	0	-0.3244989	-0.0518527370421148
ENSG00000126749	0.3928499	0.2237862	0
ENSG00000126756	-0.3843919	0	-0.24562282586288153
ENSG00000126773	1.277819	0	0.3180495241515816
ENSG00000126775	0	0	-0.16762324554929947
ENSG00000126787	0	1.2724636	2.2972198173284015
ENSG00000126804	2.4808853	0.1809166	-0.24912144945670417
ENSG00000126814	0.9380707	0	-0.25732619728074646
ENSG00000126858	0.8540703	0	0.18580907450272835
ENSG00000126870	0.8932893	0	0.20860712655295757
ENSG00000126883	-0.8941274	-0.5219975	0.22389913098931896
ENSG00000126903	0.6989812	0	-0.27375244597980736
ENSG00000126945	1.7497175	0.6771204	0.17114586652554664
ENSG00000126947	0.8187784	0.5823715	-0.3691218718869651
ENSG00000127054	-0.2893506	0	0
ENSG00000127083	2.7888728	0	-0.737942955777446
ENSG00000127191	0	0.369036	0.9325789438313864
ENSG00000127329	-0.9012916	-0.5779473	-1.2632731207093209
ENSG00000127419	0	0	0.1291915221425112
ENSG00000127445	0	0	0.36852631467404234
ENSG00000127463	1.1459684	0.35761540000000003	0
ENSG00000127481	0	-0.2197161	0
ENSG00000127526	2.2064018	0	0.3403037491277738
ENSG00000127540	0	0.2777541	0.15578459929596736
ENSG00000127564	0	0.4154871	2.367386750317915
ENSG00000127580	0	0.262428	0.5181383134210916
ENSG00000127616	2.3608384	0.2303574	0.8571072088578746
ENSG00000127774	0	0.7414789	0
ENSG00000127804	NA	NA	NA
ENSG00000127837	0.2675503	0.3436857	0.19690451260120928
ENSG00000127870	1.2147919	0.4689709	0.218440255618762
ENSG00000127884	-0.5736518	0.5191063	-0.36561521586270357
ENSG00000127922	0	0.2389538	0.7644737436128446
ENSG00000127948	0.5577821	0.3037047	0.2826424825160206
ENSG00000127980	1.6206409	0	0.2696047192240652
ENSG00000127993	0.7761865	0	-0.3587730279597174
ENSG00000128016	1.7003151	-1.1897156	-2.2468945089077637
ENSG00000128050	1.4287285	0	0.6718616569278792
ENSG00000128052	0	-0.4176249	-0.9479792236382794
ENSG00000128059	1.6695818	0.4884184	0.7791518623917978
ENSG00000128159	0	0	-0.34745951349418863
ENSG00000128165	0	0	1.1852253438478442
ENSG00000128185	-0.5660897	0	0.23794933629818207
ENSG00000128191	-1.2936234	0	-0.05889614506680127
ENSG00000128245	3.2134842	0.2844025	0.3459935114657725
ENSG00000128271	0.9033105	0.4081261	0.6884996530212174
ENSG00000128272	-0.4501915	-1.3397951	-0.6382391964438486
ENSG00000128284	-1.1028558	0	-0.9081146934402462
ENSG00000128294	0.6309497	0	0
ENSG00000128298	-0.4309965	0	-0.1755807537389704
ENSG00000128309	-1.4364673	0.1927799	-0.3636128505484423
ENSG00000128311	-0.916687	0	-0.4111283380242828
ENSG00000128335	-0.7083262	0.5874004	0.09629490201360599
ENSG00000128346	0	0	-1.4774799456662424
ENSG00000128394	-0.3819111	0	-0.2700232645564745
ENSG00000128463	1.7159639	0	0
ENSG00000128513	1.1689792	0	0.7185980479814084
ENSG00000128524	0.9877049	0	0.31112816779027075
ENSG00000128563	0	0	0.4793590313512803
ENSG00000128581	0.8724643	0.4311684	0.5674963057792416
ENSG00000128585	1.6908501	0	0.06186280385919934
ENSG00000128607	1.6144879	0	0.12333887356155208
ENSG00000128609	0.9834278	0.8107542	0.29963519063386795
ENSG00000128617	0	0	-0.6517636040155891
ENSG00000128626	2.2652662	0.2735425	0.5470101703760755
ENSG00000128708	1.9332328	0	0.5001579077593776
ENSG00000128710	-1.5229232	-0.3614986	-0.9338214664100585
ENSG00000128731	0	-0.6523464	0
ENSG00000128789	0.3388624	-0.5999964	0.10692249863618397
ENSG00000128908	0.5505512	-0.2027855	0.09655468470564067
ENSG00000128928	1.3158985	0.4736394	0.29504211676028513
ENSG00000128951	0.4396513	0	-0.06768313583554743
ENSG00000128989	2.3295794	0.2416821	-0.09061222824749285
ENSG00000129071	2.6768901	0.1780379	0.12882866052719838
ENSG00000129083	1.9482066	0.612015	0.7087567865363574
ENSG00000129084	1.5462429	0	0.406721489714266
ENSG00000129167	NA	NA	NA
ENSG00000129195	0	0.2015238	1.5364058910455096
ENSG00000129197	0.7714717	-0.3286292	-0.18930506611595
ENSG00000129219	-0.49543740000000003	-0.3547233	-0.48912829067791996
ENSG00000129235	0.7128182	0.7229923	0.7825322528733005
ENSG00000129245	-0.4658849	0.1505141	0.05901142972125232
ENSG00000129250	-1.0612228	0	-0.6450690483474475
ENSG00000129255	2.8199773	0.4931275	0.3263691512903952
ENSG00000129295	2.4497145	0	1.8943935057372967
ENSG00000129347	-0.5954649	0.5917827	0.2131586730625641
ENSG00000129354	2.6150706	1.0445534	2.146359902292086
ENSG00000129422	3.1413246	0	-0.28618202337829296
ENSG00000129460	0.7172409	0	0.07879792468051325
ENSG00000129472	1.2604546	-0.2919394	-0.2321449971683569
ENSG00000129484	0.3711623	0	-0.20299904195758744
ENSG00000129493	1.1899608	0	0.22519945109260192
ENSG00000129515	1.1083413	0	0
ENSG00000129518	1.3193898	0	0.17268496048355858
ENSG00000129559	0	0.4859993	0.3125631265223679
ENSG00000129562	1.5560334	0.5514904	0.3621042799665404
ENSG00000129625	1.5757011	0	0.3496174372007691
ENSG00000129636	1.7515989	0	0.14484687476608174
ENSG00000129691	0.7564217	0.2751735	0.29123185597508633
ENSG00000129696	0.7128092	0.3999147	0.2792289879542392
ENSG00000129810	-0.1545729	0.5489724	1.9994340873128125
ENSG00000129932	-0.7672934	0	0.413430475483253
ENSG00000129933	1.0885628999999999	-0.1645559	0.08944937674030061
ENSG00000129968	0.63975630000000006	-0.2909451	-0.12235298637729161
ENSG00000130021	0.8354715	-0.2105074	0.29449317185414337
ENSG00000130023	0	0.353613	0.19310852765514905
ENSG00000130045	0	0.468866	1.46806775045223
ENSG00000130165	0	0.1201714	0.1987136194567314
ENSG00000130176	-2.8135321	-1.5923968	-3.2933375290453997
ENSG00000130177	1.2230296	0	-0.10307982969297372
ENSG00000130193	0	0	0.2631071501273448
ENSG00000130204	-0.440979	0.2283064	0.5679455799507879
ENSG00000130227	1.8277989	-0.194573	-0.10810723041081823
ENSG00000130244	0	0.1597665	0.3352047777309649
ENSG00000130255	-0.8039881	-0.3506662	-0.1555515734702747
ENSG00000130311	3.2469261	0.1502654	0.05112234662738451
ENSG00000130332	0	0.4463561	0.371745921086958
ENSG00000130340	1.4997599	0	0.22213182636508363
ENSG00000130347	NA	NA	NA
ENSG00000130348	0.9971929	0.1696479	0.0896643063842379
ENSG00000130349	-0.5079551	0	-0.15723864418060016
ENSG00000130363	1.4488174	0	0.32393177789183
ENSG00000130382	0	0	0.298938409244783
ENSG00000130396	0	-0.3224513	0
ENSG00000130479	-0.4587945	0	0.217578102493818
ENSG00000130489	0	0	0.22435389861254942
ENSG00000130511	0	0.1304638	0.2031962385632696
ENSG00000130544	0	0.1901882	0.07076326955479248
ENSG00000130545	0	0.3868877	1.5729791936105095
ENSG00000130559	0.6175456	0	0
ENSG00000130589	0	0.2954359	0.4821768131681735
ENSG00000130590	0	0	0.42825038361700085
ENSG00000130635	3.3480832	1.1395012	2.24414501963841
ENSG00000130638	0.6367671	-0.2660345	0.49801315965582527
ENSG00000130640	-0.6975291	0.1595547	0.14200161437688633
ENSG00000130669	0.4119876	0.48506	1.1513689345682718
ENSG00000130699	1.7088409	0	0.42204419766481
ENSG00000130703	0	0.4467769	0.08561647318797144
ENSG00000130706	0	0.3010325	0.1899518171852418
ENSG00000130713	1.048122	-0.173784	-0.11074386351124547
ENSG00000130717	-0.9841922	0	-0.2529460473650213
ENSG00000130723	0.6994096	-0.1620074	0.054031343935262106
ENSG00000130724	0	0.2194031	0.5667359551194864
ENSG00000130725	3.5171787	0.3087741	0.3138770353631752
ENSG00000130726	0	0.1914101	0.38176158396565657
ENSG00000130731	3.6343518	0	0.6198671183369542
ENSG00000130734	0	0	0.4646161724469943
ENSG00000130748	0.7156783	-0.1516669	0.20764140239985232
ENSG00000130764	-0.5401461	0.1803539	-0.0465061551369104
ENSG00000130772	0	0.5751658	0.1198959304115673
ENSG00000130779	1.9649958	-0.2006661	0
ENSG00000130803	0.5043309	0	0
ENSG00000130811	-0.6248133	-0.2555522	-0.26629121098561476
ENSG00000130816	1.5438022	0.1900975	0.6956632495626063
ENSG00000130822	0	0	1.230688731533402
ENSG00000130826	1.5932637	-1.1692534	0.11092542073286929
ENSG00000130827	1.5644097	0.2739944	0.6237580159828573
ENSG00000130856	-1.1447339	0	0.5612714082910765
ENSG00000130921	-0.3433024	0	-0.17925001104655636
ENSG00000130935	0.6549128	0	0.229023739999778
ENSG00000131013	1.0436407	0	-0.09015096421971713
ENSG00000131023	0.4821185	-0.2119507	-0.17913032319491462
ENSG00000131043	0	0	0.16190807435169546
ENSG00000131051	0.8190523	0	0.2231873939722501
ENSG00000131069	-2.223987	-0.4839542	-1.3283600095624422
ENSG00000131100	0	0	0.10755561831500206
ENSG00000131115	1.67469	0	-0.19858173801034082
ENSG00000131143	-1.2605495	-0.4227922	-0.5387256538052052
ENSG00000131148	0.9555771	0	-0.0737518648083203
ENSG00000131149	1.9752178	0	0.40301449589025673
ENSG00000131165	-0.8475512	0.257743	-0.10999879363078494
ENSG00000131174	0.3926138	0.7229538	-0.08085298070189118
ENSG00000131188	0	0	0.8288916761034931
ENSG00000131323	0.4360156	0.2398902	0.14642114564907346
ENSG00000131381	-0.803434	0	-0.43243038001926726
ENSG00000131462	1.425091	0	0.5626871090398278
ENSG00000131467	1.5041562	0	0.1638812934674242
ENSG00000131469	-0.4676796	0	-0.25821798325953743
ENSG00000131470	0	0.7612884	0.2066482106068275
ENSG00000131475	1.0905245	0.3432753	0.4131766550097061
ENSG00000131495	0	0.5599885	0.4195972143945761
ENSG00000131508	1.1382786	0	0.5843966716099286
ENSG00000131558	1.9679048	0.1467411	0.4031310752185
ENSG00000131584	0	0.2258029	0.1029830258638878
ENSG00000131591	0	0	0.5647458900647089
ENSG00000131626	2.6817033	0	0.2875545280448801
ENSG00000131652	0.9564455	0	0.6580625389502056
ENSG00000131653	0	0.263059	0.41713823313974385
ENSG00000131732	0.8319921	0	-0.19708392338988537
ENSG00000131748	0	0	0.22081717491292796
ENSG00000131791	1.4715203	0	-0.39704259897565125
ENSG00000131845	1.6017655	0	-0.07529766605937024
ENSG00000131899	-0.7702982	0.1095647	-0.3135038736940878
ENSG00000131931	1.1361245	0.2296277	0
ENSG00000131943	-1.2738836	0	-1.2051810571082027
ENSG00000131966	0.5002785	0	0
ENSG00000132153	-0.9383044	0	0.38154215288164917
ENSG00000132155	0.4837425	1.0295751	0.08951533079610349
ENSG00000132254	0.7814339	0.3178773	0.7123563340483424
ENSG00000132275	0	-0.1828599	-0.1219262434371331
ENSG00000132286	0.5556861	-0.4581072	-0.08856463887424065
ENSG00000132341	1.4069985	0.470897	0.10636809127240862
ENSG00000132361	-1.55114	0	-0.3370952458801094
ENSG00000132376	-0.619691	0	-0.5777796475708051
ENSG00000132382	-1.3297223	0	-0.37775261715082276
ENSG00000132383	2.5172379	0	0
ENSG00000132388	3.0239223	0	0.11872775292503455
ENSG00000132406	1.0784382	0	0
ENSG00000132434	-0.5252725	0	0
ENSG00000132436	0.9805242	0	0
ENSG00000132463	1.4871382	0.4712721	0.26186400358518597
ENSG00000132467	0.7170928	0.6801832	-0.13944658713123206
