ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000138166	8.45e-9	6.79e-10	8.02	12.357349	3.9870351	1847
ENSG00000122644	8.46e-9	6.79e-10	-8.02	12.356366	-2.1120939	10124
ENSG00000186517	8.46e-9	6.79e-10	-8.02	12.356286	-0.9629406	257106
ENSG00000120896	8.49e-9	6.83e-10	-8.01	12.351625	-0.9609417	10174
ENSG00000257218	8.52e-9	6.85e-10	8.01	12.347855	1.0016446	283459
ENSG00000111786	8.52e-9	6.85e-10	8.01	12.347855	1.0016446	8683
ENSG00000173546	8.55e-9	6.88e-10	-8.01	12.343593	-1.3002058	1464
ENSG00000100243	8.56e-9	6.89e-10	8.01	12.34227	3.4964906	1727
ENSG00000143977	8.56e-9	6.9e-10	8.01	12.34123	0.6716285	6637
ENSG00000270647	8.62e-9	6.95e-10	8.01	12.334344	2.9607291	8148
ENSG00000276833	8.62e-9	6.95e-10	8.01	12.334344	2.9607291	8148
ENSG00000132570	8.66e-9	6.98e-10	8.01	12.329748	1.8477694	84105
ENSG00000131747	8.67e-9	6.99e-10	8.01	12.327419	3.767056	7153
ENSG00000114395	8.75e-9	7.06e-10	8	12.317713	1.3569468	11068
ENSG00000271858	8.75e-9	7.06e-10	8	12.317713	1.3569468	11068
ENSG00000134324	8.76e-9	7.08e-10	-8	12.31581	-1.9579851	23175
ENSG00000167642	8.84e-9	7.14e-10	8	12.306679	1.6665571	10653
ENSG00000132749	8.92e-9	7.22e-10	8	12.295684	1.9546178	9633
ENSG00000130787	8.93e-9	7.23e-10	-8	12.294447	-1.7885884	9026
ENSG00000137947	8.97e-9	7.27e-10	7.99	12.289369	1.6006104	2959
ENSG00000128590	8.99e-9	7.29e-10	7.99	12.286702	2.3725618	4189
ENSG00000118007	9.07e-9	7.36e-10	7.99	12.277092	1.5623886	10274
ENSG00000100614	9.1e-9	7.39e-10	7.99	12.272921	2.1982287	5494
ENSG00000215374	9.11e-9	7.4e-10	-7.99	12.271016	-0.9695884	100128890
ENSG00000226711	9.11e-9	7.4e-10	-7.99	12.271016	-0.9695884	440078
ENSG00000143398	9.12e-9	7.41e-10	7.99	12.270252	1.8638977	8394
ENSG00000100811	9.13e-9	7.43e-10	7.99	12.267582	1.3896348	7528
ENSG00000144029	9.15e-9	7.44e-10	-7.99	12.265455	-0.7173858	64969
ENSG00000136238	9.2e-9	7.5e-10	7.98	12.257443	2.9364434	5879
ENSG00000057657	9.37e-9	7.64e-10	7.98	12.239031	2.9002906	639
ENSG00000105821	9.41e-9	7.68e-10	7.98	12.234225	0.7802229	27000
ENSG00000087338	9.42e-9	7.7e-10	7.98	12.231583	1.9868331	64395
ENSG00000106462	9.43e-9	7.71e-10	7.98	12.230088	2.4189498	2146
ENSG00000109572	9.47e-9	7.75e-10	7.97	12.225159	1.5454936	1182
ENSG00000203805	9.5e-9	7.78e-10	7.97	12.221178	4.2278459	196051
ENSG00000144824	9.57e-9	7.86e-10	-7.97	12.211413	-1.9246069	90102
ENSG00000203485	9.63e-9	7.92e-10	-7.97	12.203997	-1.0479816	64423
ENSG00000184445	9.64e-9	7.93e-10	7.97	12.202307	2.089129	9735
ENSG00000172889	9.67e-9	7.97e-10	-7.97	12.197764	-2.5240372	51162
ENSG00000138078	9.68e-9	7.98e-10	7.97	12.196534	2.7506901	9581
ENSG00000175676	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	100132979
ENSG00000153684	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	100132565
ENSG00000276896	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	100132565
ENSG00000278310	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	100132565
ENSG00000181984	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	729786
ENSG00000183629	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	283768
ENSG00000273651	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	283768
ENSG00000277090	9.73e-9	8.03e-10	-7.96	12.189775	-0.8639532	283768
ENSG00000239827	9.75e-9	8.05e-10	-7.96	12.187768	-0.9337816	283507
ENSG00000012963	9.77e-9	8.07e-10	7.96	12.184458	2.6260492	55148
ENSG00000278787	9.77e-9	8.07e-10	7.96	12.184458	2.6260492	55148
ENSG00000101337	9.8e-9	8.11e-10	7.96	12.18012	2.2201364	9777
ENSG00000196505	9.82e-9	8.13e-10	7.96	12.178083	2.0170621	54834
ENSG00000164975	9.83e-9	8.14e-10	7.96	12.176771	1.9564092	6619
ENSG00000165140	9.85e-9	8.16e-10	7.96	12.173901	3.1030704	2203
ENSG00000075151	9.95e-9	8.25e-10	7.95	12.163191	2.3807603	8672
ENSG00000130147	9.97e-9	8.27e-10	7.95	12.160441	1.5937822	23677
ENSG00000153339	1e-8	8.34e-10	7.95	12.152603	1.859998	22878
ENSG00000138794	1e-8	8.34e-10	7.95	12.151847	1.9881839	839
ENSG00000144381	1.02e-8	8.49e-10	7.95	12.134942	3.0106061	3329
ENSG00000170323	1.02e-8	8.52e-10	-7.94	12.130873	-5.2278407	2167
ENSG00000142156	1.02e-8	8.52e-10	7.94	12.130703	3.3092519	1291
ENSG00000065717	1.03e-8	8.55e-10	-7.94	12.127291	-1.6495605	7089
ENSG00000134709	1.03e-8	8.58e-10	7.94	12.124469	1.9489047	51361
ENSG00000146648	1.03e-8	8.61e-10	-7.94	12.120881	-1.9496765	1956
ENSG00000233369	1.04e-8	8.68e-10	7.94	12.112296	1.1874051	100093631
ENSG00000277053	1.04e-8	8.68e-10	7.94	12.112296	1.1874051	2970
ENSG00000159884	1.04e-8	8.68e-10	-7.94	12.112079	-1.5980614	203260
ENSG00000100580	1.05e-8	8.8e-10	7.93	12.098898	2.593878	283578
ENSG00000138386	1.06e-8	8.82e-10	-7.93	12.096096	-1.5470716	4664
ENSG00000101138	1.06e-8	8.83e-10	7.93	12.095356	1.7538187	1477
ENSG00000114127	1.06e-8	8.84e-10	-7.93	12.093657	-0.9751708	54464
ENSG00000153714	1.06e-8	8.88e-10	7.93	12.089772	3.1851405	286343
ENSG00000122299	1.06e-8	8.92e-10	7.93	12.085527	1.6371189	29066
ENSG00000060339	1.07e-8	8.93e-10	7.93	12.083825	2.4847727	55749
ENSG00000198231	1.07e-8	8.94e-10	7.93	12.082684	2.856217	11325
ENSG00000113597	1.07e-8	8.97e-10	7.93	12.079492	1.4916598	80006
ENSG00000166819	1.07e-8	9e-10	-7.93	12.076476	-5.6331352	5346
ENSG00000170421	1.07e-8	9e-10	7.93	12.076387	1.899862	3856
ENSG00000155906	1.07e-8	9.03e-10	7.93	12.073427	2.7463556	55005
ENSG00000154822	1.08e-8	9.06e-10	-7.92	12.069598	-0.9567169	23228
ENSG00000284017	1.08e-8	9.06e-10	-7.92	12.069598	-0.9567169	23228
ENSG00000143771	1.08e-8	9.07e-10	7.92	12.068813	1.7315079	29097
ENSG00000153823	1.08e-8	9.08e-10	-7.92	12.067778	-2.9340273	55022
ENSG00000026559	1.08e-8	9.08e-10	-7.92	12.067439	-1.036848	3755
ENSG00000197579	1.08e-8	9.08e-10	7.92	12.067266	1.1578695	10210
ENSG00000167522	1.09e-8	9.18e-10	-7.92	12.05673	-1.2016915	29123
ENSG00000090530	1.09e-8	9.18e-10	-7.92	12.056418	-2.7211431	55214
ENSG00000080345	1.09e-8	9.23e-10	-7.92	12.051238	-1.2439442	55183
ENSG00000172986	1.1e-8	9.24e-10	7.92	12.049973	4.8665125	727936
ENSG00000137124	1.11e-8	9.36e-10	-7.91	12.037348	-1.1687825	219
ENSG00000127337	1.11e-8	9.37e-10	7.91	12.036279	1.1526558	8089
ENSG00000165102	1.12e-8	9.47e-10	7.91	12.025287	2.0800153	138050
ENSG00000149090	1.12e-8	9.49e-10	-7.91	12.023962	-3.4070322	25891
ENSG00000117505	1.14e-8	9.65e-10	7.91	12.007044	1.4353265	1810
ENSG00000148120	1.14e-8	9.66e-10	-7.9	12.006223	-0.7565266	84909
ENSG00000081026	1.14e-8	9.69e-10	7.9	12.002537	2.5204404	260425
ENSG00000243224	1.14e-8	9.71e-10	-7.9	12.000796	-1.0344695	101929054
ENSG00000144810	1.15e-8	9.75e-10	7.9	11.996549	4.3407201	1295
ENSG00000153485	1.15e-8	9.8e-10	7.9	11.991681	2.1290927	26175
ENSG00000275947	1.15e-8	9.8e-10	7.9	11.991681	2.1290927	26175
ENSG00000128654	1.16e-8	9.85e-10	7.9	11.986254	2.0758315	10651
ENSG00000234289	1.16e-8	9.85e-10	7.9	11.986215	4.4773242	54145
ENSG00000234608	1.16e-8	9.86e-10	7.9	11.985915	1.2829643	51275
ENSG00000151465	1.16e-8	9.86e-10	7.9	11.985216	1.0895939	8872
ENSG00000197253	1.16e-8	9.87e-10	7.9	11.983976	4.7661571	64499
ENSG00000093217	1.16e-8	9.9e-10	-7.9	11.981428	-0.8454624	9942
ENSG00000149582	1.16e-8	9.91e-10	7.9	11.980696	2.8624794	84866
ENSG00000225383	1.16e-8	9.93e-10	-7.9	11.978235	-0.7684879	207107
ENSG00000225783	1.16e-8	9.93e-10	7.9	11.978187	3.8876196	440823
ENSG00000099622	1.16e-8	9.94e-10	-7.9	11.977448	-1.757459	1153
ENSG00000163781	1.17e-8	1e-9	7.89	11.971589	1.5389131	11073
ENSG00000100897	1.17e-8	1e-9	7.89	11.970569	1.3637652	80344
ENSG00000284796	1.17e-8	1e-9	7.89	11.970569	1.3637652	80344
ENSG00000117614	1.17e-8	1e-9	-7.89	11.96759	-0.9407495	25949
ENSG00000140285	1.19e-8	1.02e-9	-7.89	11.952663	-2.7184446	2252
ENSG00000184792	1.19e-8	1.02e-9	-7.89	11.951182	-0.8037092	23762
ENSG00000189403	1.19e-8	1.02e-9	7.89	11.94951	1.3611539	3146
ENSG00000110047	1.19e-8	1.02e-9	-7.89	11.949307	-1.0484334	10938
ENSG00000157212	1.19e-8	1.03e-9	7.89	11.945875	2.5600142	22976
ENSG00000159596	1.21e-8	1.04e-9	7.88	11.934568	1.1803109	51249
ENSG00000013503	1.21e-8	1.04e-9	-7.88	11.93241	-1.0242197	55703
ENSG00000130770	1.21e-8	1.04e-9	7.88	11.927995	1.8929154	93974
ENSG00000285390	1.21e-8	1.04e-9	7.88	11.927995	1.8929154	93974
ENSG00000153885	1.21e-8	1.05e-9	7.88	11.926403	2.5034908	79047
ENSG00000184575	1.22e-8	1.05e-9	7.88	11.922835	1.2157269	11260
ENSG00000204514	1.22e-8	1.05e-9	7.88	11.922771	3.2257877	730051
ENSG00000197930	1.22e-8	1.05e-9	7.88	11.922282	2.2334442	30001
ENSG00000180155	1.22e-8	1.05e-9	-7.88	11.92	-1.6791481	66004
ENSG00000160271	1.22e-8	1.06e-9	-7.88	11.917145	-0.9931699	5900
ENSG00000177311	1.24e-8	1.07e-9	7.87	11.905616	2.5300657	253461
ENSG00000114209	1.24e-8	1.07e-9	7.87	11.904845	1.3083866	11235
ENSG00000110958	1.24e-8	1.07e-9	7.87	11.903394	1.0252392	10728
ENSG00000062598	1.26e-8	1.09e-9	7.87	11.884563	1.7797296	63916
ENSG00000127980	1.26e-8	1.09e-9	7.87	11.882948	1.6206409	5189
ENSG00000185261	1.26e-8	1.09e-9	-7.87	11.881822	-0.8621795	285600
ENSG00000008710	1.26e-8	1.1e-9	-7.86	11.87972	-1.0883445	5310
ENSG00000077063	1.27e-8	1.1e-9	-7.86	11.876376	-1.0749887	83992
ENSG00000112246	1.27e-8	1.1e-9	-7.86	11.875912	-1.7548514	6492
ENSG00000153201	1.27e-8	1.1e-9	7.86	11.87586	1.3492177	5903
ENSG00000278123	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	100033820
ENSG00000275524	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	100033802
ENSG00000273835	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	100033450
ENSG00000278089	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	100033444
ENSG00000275127	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	100033433
ENSG00000275529	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	100033416
ENSG00000276314	1.27e-8	1.1e-9	-7.86	11.872684	-1.2518473	91380
ENSG00000013306	1.28e-8	1.12e-9	7.86	11.860229	2.7947159	51629
ENSG00000102158	1.29e-8	1.12e-9	7.86	11.854818	2.0302473	84061
ENSG00000263958	1.29e-8	1.13e-9	-7.86	11.852043	-0.8301211	100505797
ENSG00000078967	1.3e-8	1.13e-9	-7.85	11.845785	-0.8791469	51619
ENSG00000019485	1.3e-8	1.14e-9	-7.85	11.845291	-1.0608171	56981
ENSG00000090061	1.31e-8	1.14e-9	7.85	11.837006	0.7861442	8812
ENSG00000105568	1.31e-8	1.15e-9	7.85	11.835774	1.3608865	5518
ENSG00000184384	1.32e-8	1.16e-9	-7.85	11.827711	-2.2978451	84441
ENSG00000109654	1.32e-8	1.16e-9	-7.85	11.826998	-1.3622393	23321
ENSG00000164610	1.32e-8	1.16e-9	-7.85	11.82392	-1.0486603	6100
ENSG00000100731	1.32e-8	1.16e-9	-7.85	11.823699	-1.6631826	22990
ENSG00000125952	1.33e-8	1.16e-9	7.85	11.82075	2.6857489	4149
ENSG00000160789	1.33e-8	1.17e-9	-7.84	11.814697	-1.6794312	4000
ENSG00000101871	1.34e-8	1.18e-9	-7.84	11.809166	-2.8424518	4281
ENSG00000198542	1.36e-8	1.19e-9	7.84	11.797736	3.3657717	9358
ENSG00000172965	1.36e-8	1.19e-9	-7.84	11.795369	-0.8590794	541471
ENSG00000157450	1.36e-8	1.19e-9	7.84	11.795189	1.4774211	54778
ENSG00000158710	1.38e-8	1.22e-9	7.83	11.776888	3.3282752	8407
ENSG00000159346	1.38e-8	1.22e-9	7.83	11.776845	1.7842641	51094
ENSG00000007168	1.39e-8	1.23e-9	7.83	11.767662	1.9543725	5048
ENSG00000205758	1.4e-8	1.24e-9	7.83	11.758197	1.6849418	9946
ENSG00000205221	1.41e-8	1.24e-9	-7.82	11.75412	-1.9987464	5212
ENSG00000128585	1.41e-8	1.25e-9	7.82	11.751373	1.6908501	4289
ENSG00000171150	1.41e-8	1.25e-9	7.82	11.750358	2.0699415	9655
ENSG00000148942	1.41e-8	1.25e-9	-7.82	11.74878	-0.9184606	159963
ENSG00000040633	1.41e-8	1.25e-9	7.82	11.747794	1.5239339	79142
ENSG00000138081	1.42e-8	1.25e-9	-7.82	11.746255	-1.2477165	80204
ENSG00000104343	1.42e-8	1.26e-9	7.82	11.745164	2.0707084	55284
ENSG00000249751	1.43e-8	1.27e-9	-7.82	11.735916	-2.4523755	641700
ENSG00000288297	1.43e-8	1.27e-9	-7.82	11.735916	-2.4523755	641700
ENSG00000188483	1.43e-8	1.27e-9	7.82	11.730507	2.046348	389792
ENSG00000138326	1.43e-8	1.27e-9	7.82	11.730025	1.6241297	6229
ENSG00000136810	1.44e-8	1.28e-9	7.82	11.727951	1.0439937	7295
ENSG00000143344	1.45e-8	1.29e-9	-7.81	11.716723	-1.7602307	23179
ENSG00000138119	1.45e-8	1.29e-9	7.81	11.715339	3.7466586	26509
ENSG00000163121	1.45e-8	1.29e-9	-7.81	11.714276	-1.6203232	93082
ENSG00000090006	1.45e-8	1.3e-9	-7.81	11.713552	-1.9710797	8425
ENSG00000162444	1.45e-8	1.3e-9	-7.81	11.71275	-4.1994638	116362
ENSG00000021776	1.45e-8	1.3e-9	7.81	11.712669	2.1416069	9716
ENSG00000099624	1.45e-8	1.3e-9	-7.81	11.71168	-1.0865412	513
ENSG00000107854	1.46e-8	1.31e-9	7.81	11.703198	2.651407	80351
ENSG00000064607	1.47e-8	1.31e-9	7.81	11.702105	1.6419988	10147
ENSG00000104517	1.47e-8	1.31e-9	7.81	11.70001	2.6854585	51366
ENSG00000139641	1.47e-8	1.32e-9	-7.81	11.697914	-1.3079695	23344
ENSG00000171812	1.48e-8	1.32e-9	7.81	11.694345	3.2212871	1296
ENSG00000060237	1.49e-8	1.34e-9	7.8	11.682197	2.045895	65125
ENSG00000255337	1.49e-8	1.34e-9	-7.8	11.681423	-0.9838653	101928424
ENSG00000029364	1.5e-8	1.35e-9	7.8	11.672986	1.3338926	55334
ENSG00000073008	1.51e-8	1.36e-9	-7.8	11.668412	-1.0957505	5817
ENSG00000160221	1.52e-8	1.36e-9	7.8	11.661685	2.7243266	8209
ENSG00000138785	1.52e-8	1.37e-9	7.8	11.66122	1.9447389	57117
ENSG00000103326	1.52e-8	1.37e-9	7.79	11.656533	1.6726345	6650
ENSG00000282214	1.52e-8	1.37e-9	7.79	11.656533	1.6726345	6650
ENSG00000106123	1.53e-8	1.37e-9	-7.79	11.65455	-1.7396403	2051
ENSG00000275482	1.53e-8	1.37e-9	-7.79	11.65455	-1.7396403	2051
ENSG00000106615	1.53e-8	1.37e-9	7.79	11.654471	2.4271568	6009
ENSG00000179933	1.53e-8	1.38e-9	7.79	11.654366	1.4974496	55017
ENSG00000114626	1.53e-8	1.38e-9	-7.79	11.652646	-1.3742451	80325
ENSG00000163743	1.53e-8	1.38e-9	7.79	11.650883	1.6470862	25898
ENSG00000205108	1.54e-8	1.39e-9	-7.79	11.64351	-0.7425149	259308
ENSG00000167555	1.54e-8	1.39e-9	-7.79	11.643416	-2.6390539	84436
ENSG00000177469	1.55e-8	1.4e-9	-7.79	11.638669	-1.556991	284119
ENSG00000213281	1.55e-8	1.4e-9	7.79	11.633762	2.3952092	4893
ENSG00000131507	1.57e-8	1.42e-9	7.78	11.622952	1.403823	80762
ENSG00000082212	1.57e-8	1.42e-9	7.78	11.62217	1.9654857	4200
ENSG00000069188	1.58e-8	1.43e-9	-7.78	11.613117	-0.7289928	54549
ENSG00000068354	1.59e-8	1.44e-9	-7.78	11.609015	-1.0587116	4943
ENSG00000064995	1.59e-8	1.44e-9	7.78	11.60661	2.1536047	6882
ENSG00000168496	1.59e-8	1.44e-9	7.78	11.606105	1.7627083	2237
ENSG00000104442	1.59e-8	1.45e-9	7.78	11.603993	1.8783434	55156
ENSG00000122483	1.6e-8	1.46e-9	-7.77	11.596088	-0.9086363	343099
ENSG00000152591	1.61e-8	1.46e-9	-7.77	11.592456	-1.6124299	1834
ENSG00000183054	1.62e-8	1.47e-9	7.77	11.588062	1.3854839	729540
ENSG00000169629	1.62e-8	1.47e-9	7.77	11.588062	1.3854839	727851
ENSG00000153165	1.62e-8	1.47e-9	7.77	11.588062	1.3854839	653489
ENSG00000196862	1.62e-8	1.47e-9	7.77	11.588062	1.3854839	285190
ENSG00000015568	1.62e-8	1.47e-9	7.77	11.588062	1.3854839	84220
ENSG00000119414	1.62e-8	1.48e-9	7.77	11.582416	2.0931496	5537
ENSG00000071537	1.63e-8	1.48e-9	7.77	11.581197	2.9192847	6400
ENSG00000106278	1.63e-8	1.48e-9	-7.77	11.580356	-1.9331779	5803
ENSG00000148925	1.63e-8	1.48e-9	7.77	11.578354	1.1536249	84280
ENSG00000167614	1.63e-8	1.49e-9	-7.77	11.575763	-1.8160063	57348
ENSG00000276537	1.63e-8	1.49e-9	-7.77	11.575763	-1.8160063	57348
ENSG00000276887	1.63e-8	1.49e-9	-7.77	11.575763	-1.8160063	57348
ENSG00000275650	1.63e-8	1.49e-9	-7.77	11.575763	-1.8160063	57348
ENSG00000197779	1.63e-8	1.49e-9	7.77	11.575516	1.0540004	347344
ENSG00000163359	1.65e-8	1.51e-9	7.76	11.563523	2.0176395	1293
ENSG00000204386	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000234846	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000228691	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000227315	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000184494	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000234343	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000227129	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000223957	1.65e-8	1.51e-9	7.76	11.561449	2.5870242	4758
ENSG00000198954	1.66e-8	1.52e-9	7.76	11.556601	2.7743174	26128
ENSG00000135837	1.67e-8	1.52e-9	7.76	11.551643	1.3953108	9857
ENSG00000204388	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3304
ENSG00000224501	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3304
ENSG00000232804	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3304
ENSG00000212866	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3304
ENSG00000231555	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3304
ENSG00000204389	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3303
ENSG00000237724	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3303
ENSG00000235941	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3303
ENSG00000215328	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3303
ENSG00000234475	1.67e-8	1.53e-9	7.76	11.548485	2.1323724	3303
ENSG00000136021	1.67e-8	1.53e-9	7.76	11.546767	2.6313274	55681
ENSG00000245849	1.67e-8	1.53e-9	-7.76	11.545486	-1.6564207	100505648
ENSG00000084072	1.68e-8	1.54e-9	-7.76	11.54154	-1.0104642	10450
ENSG00000075234	1.69e-8	1.55e-9	-7.76	11.534394	-1.4894776	55020
ENSG00000163466	1.69e-8	1.55e-9	7.75	11.532075	1.5058969	10109
ENSG00000170144	1.7e-8	1.56e-9	7.75	11.529553	0.7982652	220988
ENSG00000121644	1.7e-8	1.56e-9	7.75	11.527676	2.4235028	51029
ENSG00000052841	1.72e-8	1.58e-9	7.75	11.516306	1.9958304	55761
ENSG00000149016	1.72e-8	1.59e-9	-7.75	11.512438	-0.8259341	64852
ENSG00000255508	1.72e-8	1.59e-9	-7.75	11.512438	-0.8259341	64852
ENSG00000160209	1.72e-8	1.59e-9	-7.75	11.511343	-1.7105033	8566
ENSG00000124568	1.73e-8	1.59e-9	-7.75	11.508879	-0.8659248	6568
ENSG00000240567	1.73e-8	1.6e-9	-7.75	11.505532	-1.5432697	101243545
ENSG00000238578	1.73e-8	1.6e-9	-7.75	11.505532	-1.5432697	26773
ENSG00000106636	1.73e-8	1.6e-9	7.75	11.505213	2.0897123	10652
ENSG00000185803	1.74e-8	1.6e-9	7.74	11.502177	3.2030165	79581
ENSG00000285112	1.74e-8	1.6e-9	7.74	11.502177	3.2030165	79581
ENSG00000163939	1.74e-8	1.6e-9	-7.74	11.502137	-0.8359051	55193
ENSG00000168675	1.74e-8	1.61e-9	7.74	11.499421	2.5261735	753
ENSG00000112715	1.75e-8	1.61e-9	7.74	11.496566	2.3259424	7422
ENSG00000011347	1.75e-8	1.61e-9	-7.74	11.496108	-0.8207466	9066
ENSG00000140632	1.75e-8	1.61e-9	7.74	11.49574	1.2752318	84656
ENSG00000213903	1.75e-8	1.62e-9	-7.74	11.494024	-1.6699511	1241
ENSG00000285456	1.75e-8	1.62e-9	-7.74	11.494024	-1.6699511	1241
ENSG00000072042	1.76e-8	1.63e-9	-7.74	11.48692	-1.0378624	51109
ENSG00000198039	1.76e-8	1.63e-9	7.74	11.483112	1.484085	10793
ENSG00000085231	1.79e-8	1.65e-9	7.73	11.470674	1.4000786	102157402
ENSG00000279247	1.79e-8	1.65e-9	7.73	11.470674	1.4000786	102157402
ENSG00000273841	1.79e-8	1.65e-9	7.73	11.470674	1.4000786	6880
ENSG00000276463	1.79e-8	1.65e-9	7.73	11.470674	1.4000786	6880
ENSG00000168175	1.8e-8	1.67e-9	7.73	11.462777	1.2882949	93487
ENSG00000154144	1.81e-8	1.67e-9	7.73	11.458642	1.8241327	84897
ENSG00000284519	1.81e-8	1.68e-9	7.73	11.4545	1.88372	102466270
ENSG00000143811	1.81e-8	1.68e-9	7.73	11.4545	1.88372	29920
ENSG00000087301	1.82e-8	1.69e-9	7.73	11.450761	2.1826555	57544
ENSG00000066422	1.83e-8	1.7e-9	7.73	11.443438	1.3847607	27107
ENSG00000087263	1.83e-8	1.7e-9	7.73	11.442936	2.1361202	55239
ENSG00000171552	1.83e-8	1.71e-9	7.73	11.440211	2.172011	598
ENSG00000164989	1.84e-8	1.71e-9	-7.72	11.437635	-0.5879452	203238
ENSG00000198894	1.84e-8	1.71e-9	7.72	11.435217	1.6836057	85457
ENSG00000182944	1.84e-8	1.72e-9	7.72	11.434411	1.0894528	2130
ENSG00000104853	1.85e-8	1.72e-9	7.72	11.432129	2.9634187	1209
ENSG00000178104	1.85e-8	1.72e-9	-7.72	11.429123	-1.5008799	9659
ENSG00000165389	1.85e-8	1.73e-9	7.72	11.426656	2.4501511	171546
ENSG00000128573	1.86e-8	1.73e-9	-7.72	11.424459	-2.7021392	93986
ENSG00000127914	1.86e-8	1.73e-9	7.72	11.423109	1.061325	10142
ENSG00000165801	1.86e-8	1.74e-9	-7.72	11.421981	-1.5115703	55701
ENSG00000058272	1.86e-8	1.74e-9	7.72	11.421486	1.8385877	4659
ENSG00000106780	1.87e-8	1.75e-9	7.72	11.414263	2.4609637	1955
ENSG00000086848	1.9e-8	1.77e-9	-7.71	11.400881	-1.4493021	79796
ENSG00000158615	1.9e-8	1.78e-9	7.71	11.397172	1.9248651	84919
ENSG00000100395	1.91e-8	1.79e-9	7.71	11.391738	1.3413374	83746
ENSG00000131467	1.91e-8	1.79e-9	7.71	11.391736	1.5041562	10197
ENSG00000123908	1.93e-8	1.81e-9	7.71	11.381451	3.0078433	27161
ENSG00000101665	1.93e-8	1.81e-9	7.71	11.379974	2.5228036	4092
ENSG00000137185	1.94e-8	1.82e-9	7.71	11.376891	0.9099769	7746
ENSG00000184905	1.94e-8	1.82e-9	-7.7	11.375917	-1.2770234	140597
ENSG00000160294	1.94e-8	1.83e-9	-7.7	11.371062	-1.3433889	8888
ENSG00000188167	1.95e-8	1.83e-9	7.7	11.367424	1.5239563	643853
ENSG00000170266	1.95e-8	1.83e-9	7.7	11.367424	1.5239563	2720
ENSG00000130695	1.95e-8	1.84e-9	7.7	11.366518	1.4168879	64793
ENSG00000125835	1.95e-8	1.84e-9	7.7	11.365398	1.5483883	6628
ENSG00000143443	1.95e-8	1.84e-9	7.7	11.364388	2.1715241	54964
ENSG00000166839	1.96e-8	1.85e-9	-7.7	11.359877	-1.9718146	348094
ENSG00000168118	1.97e-8	1.85e-9	7.7	11.356611	2.6210547	5867
ENSG00000178988	1.97e-8	1.86e-9	7.7	11.356015	1.5479942	114932
ENSG00000144597	1.97e-8	1.86e-9	7.7	11.351332	1.2964899	85403
ENSG00000172006	1.99e-8	1.88e-9	-7.69	11.343777	-1.0062335	115196
ENSG00000129116	1.99e-8	1.88e-9	7.69	11.342751	2.9424564	23022
ENSG00000135069	1.99e-8	1.89e-9	-7.69	11.340087	-2.1442525	29968
ENSG00000134612	1.99e-8	1.89e-9	-7.69	11.339593	-1.5160707	219595
ENSG00000086205	1.99e-8	1.89e-9	-7.69	11.339593	-1.5160707	2346
ENSG00000081870	2e-8	1.89e-9	7.69	11.335666	1.184202	51668
ENSG00000164902	2e-8	1.9e-9	7.69	11.334654	1.3727672	51808
ENSG00000189266	2e-8	1.9e-9	7.69	11.332539	2.6778314	55629
ENSG00000075945	2e-8	1.9e-9	7.69	11.332447	1.1812611	22920
ENSG00000132313	2.01e-8	1.9e-9	7.69	11.330576	1.4527909	51318
ENSG00000267631	2.01e-8	1.9e-9	-7.69	11.329889	-0.7562317	114335
ENSG00000213030	2.01e-8	1.9e-9	-7.69	11.329889	-0.7562317	94115
ENSG00000196337	2.01e-8	1.9e-9	-7.69	11.329889	-0.7562317	94027
ENSG00000189052	2.01e-8	1.9e-9	-7.69	11.329889	-0.7562317	93659
